game_id,play_id,time_s,speed_yards_per_s
2023091012,677,1.0,2.57
2023091012,677,1.1,2.43
2023091012,677,1.2,2.18
2023091012,677,1.3,1.93
2023091012,677,1.4,1.6
2023091012,677,1.5,1.3
2023091012,677,1.6,1.06
2023091012,677,1.7,0.77
2023091012,677,1.8,0.59
2023091012,677,1.9,0.67
2023091012,677,2.0,0.76
2023091012,677,2.1,0.96
2023091012,677,2.2,1.1
2023091012,677,2.3,1.13
2023091012,677,2.4,1.08
2023091012,783,0.0,0.14
2023091012,783,0.1,0.13
2023091012,783,0.2,0.15
2023091012,783,0.3,0.19
2023091012,783,0.4,0.22
2023091012,783,0.5,0.29
2023091012,783,0.6,0.32
2023091012,783,0.7,0.34
2023091012,783,0.8,0.22
2023091012,783,0.9,0.2
2023091012,783,1.0,0.23
2023091012,783,1.1,0.29
2023091012,783,1.2,0.38
2023091012,783,1.3,0.46
2023091012,783,1.4,0.57
2023091012,1392,0.0,0.03
2023091012,1392,0.1,0.15
2023091012,1392,0.2,0.32
2023091012,1392,0.3,0.48
2023091012,1392,0.4,0.66
2023091012,1392,0.5,0.82
2023091012,1392,0.6,0.95
2023091012,1392,0.7,1.05
2023091012,1392,0.8,1.17
2023091012,1392,0.9,1.22
2023091012,1392,1.0,1.22
2023091012,1392,1.1,1.22
2023091012,1392,1.2,1.17
2023091012,1392,1.3,1.09
2023091012,1392,1.4,1.01
2023091012,1392,1.5,0.92
2023091012,1392,1.6,0.75
2023091012,1641,0.0,0.05
2023091012,1641,0.1,0.04
2023091012,1641,0.2,0.15
2023091012,1641,0.3,0.36
2023091012,1641,0.4,0.58
2023091012,1641,0.5,0.8
2023091012,1641,0.6,1.04
2023091012,1641,0.7,1.38
2023091012,1641,0.8,1.69
2023091012,1641,0.9,1.98
2023091012,1641,1.0,2.26
2023091012,1641,1.1,2.46
2023091012,1641,1.2,2.6
2023091012,1641,1.3,2.65
2023091012,1641,1.4,2.65
2023091012,1641,1.5,2.4
2023091012,1641,1.6,2.18
2023091012,1641,1.7,1.95
2023091012,1641,1.8,1.68
2023091012,1641,1.9,1.4
2023091012,1641,2.0,1.13
2023091012,1641,2.1,0.96
2023091012,1641,2.2,0.77
2023091012,1641,2.3,0.6
2023091012,1666,0.0,0.36
2023091012,1666,0.1,0.68
2023091012,1666,0.2,1.06
2023091012,1666,0.3,1.56
2023091012,1666,0.4,2.1
2023091012,1666,0.5,2.58
2023091012,1666,0.6,3.04
2023091012,1666,0.7,3.52
2023091012,1666,0.8,3.88
2023091012,1666,0.9,4.18
2023091012,1666,1.0,4.43
2023091012,1666,1.1,4.6
2023091012,1666,1.2,4.71
2023091012,1666,1.3,4.74
2023091012,1666,1.4,4.72
2023091012,1666,1.5,4.63
2023091012,1666,1.6,4.68
2023091012,1666,1.7,4.76
2023091012,1666,1.8,4.87
2023091012,1666,1.9,4.95
2023091012,1666,2.0,5.08
2023091012,1666,2.1,5.25
2023091012,1666,2.2,5.43
2023091012,1666,2.3,5.54
2023091012,1666,2.4,5.64
2023091012,1666,2.5,5.75
2023091012,1666,2.6,5.87
2023091012,1666,2.7,5.9
2023091012,1666,2.8,5.86
2023091012,1666,2.9,5.85
2023091012,1666,3.0,5.8
2023091012,1666,3.1,5.77
2023091012,1666,3.2,5.74
2023091012,1979,0.0,0.14
2023091012,1979,0.1,0.1
2023091012,1979,0.2,0.28
2023091012,1979,0.3,0.52
2023091012,1979,0.4,0.72
2023091012,1979,0.5,1.01
2023091012,1979,0.6,1.24
2023091012,1979,0.7,1.46
2023091012,1979,0.8,1.68
2023091012,1979,0.9,1.81
2023091012,1979,1.0,1.89
2023091012,1979,1.1,1.89
2023091012,1979,1.2,1.86
2023091012,1979,1.3,1.75
2023091012,1979,1.4,1.52
2023091012,1979,1.5,1.15
2023091012,1979,1.6,0.85
2023091012,1979,1.7,0.59
2023091012,1979,1.8,0.41
2023091012,1979,1.9,0.33
2023091012,1979,2.0,0.33
2023091012,2002,0.0,0.19
2023091012,2002,0.1,0.36
2023091012,2002,0.2,0.53
2023091012,2002,0.3,0.74
2023091012,2002,0.4,0.93
2023091012,2002,0.5,1.05
2023091012,2002,0.6,1.25
2023091012,2002,0.7,1.41
2023091012,2002,0.8,1.51
2023091012,2002,0.9,1.64
2023091012,2002,1.0,1.69
2023091012,2002,1.1,1.7
2023091012,2002,1.2,1.66
2023091012,2002,1.3,1.59
2023091012,2002,1.4,1.49
2023091012,2002,1.5,1.32
2023091012,2002,1.6,1.22
2023091012,2002,1.7,1.1
2023091012,2002,1.8,1.05
2023091012,2034,0.0,0.16
2023091012,2034,0.1,0.36
2023091012,2034,0.2,0.58
2023091012,2034,0.3,0.79
2023091012,2034,0.4,1.01
2023091012,2034,0.5,1.28
2023091012,2034,0.6,1.48
2023091012,2034,0.7,1.68
2023091012,2034,0.8,1.89
2023091012,2034,0.9,2.17
2023091012,2034,1.0,2.36
2023091012,2034,1.1,2.56
2023091012,2034,1.2,2.75
2023091012,2034,1.3,2.79
2023091012,2034,1.4,2.81
2023091012,2034,1.5,2.76
2023091012,2034,1.6,2.59
2023091012,2034,1.7,2.37
2023091012,2034,1.8,2.15
2023091012,2034,1.9,1.89
2023091012,2034,2.0,1.59
2023091012,2034,2.1,1.34
2023091012,2034,2.2,1.15
2023091012,2034,2.3,0.97
2023091012,2034,2.4,0.9
2023091012,2034,2.5,0.9
2023091012,2034,2.6,0.96
2023091012,2034,2.7,1.01
2023091012,2034,2.8,0.92
2023091012,2034,2.9,0.8
2023091012,2215,0.0,0.14
2023091012,2215,0.1,0.33
2023091012,2215,0.2,0.5
2023091012,2215,0.3,0.69
2023091012,2215,0.4,0.93
2023091012,2215,0.5,1.17
2023091012,2215,0.6,1.48
2023091012,2215,0.7,1.7
2023091012,2215,0.8,1.91
2023091012,2215,0.9,2.13
2023091012,2215,1.0,2.28
2023091012,2215,1.1,2.38
2023091012,2215,1.2,2.32
2023091012,2215,1.3,2.25
2023091012,2215,1.4,2.08
2023091012,2215,1.5,1.87
2023091012,2215,1.6,1.61
2023091012,2215,1.7,1.37
2023091012,2215,1.8,1.18
2023091012,2215,1.9,0.97
2023091012,2215,2.0,0.8
2023091012,2215,2.1,0.73
2023091012,2240,0.0,0.1
2023091012,2240,0.1,0.09
2023091012,2240,0.2,0.21
2023091012,2240,0.3,0.36
2023091012,2240,0.4,0.48
2023091012,2240,0.5,0.6
2023091012,2240,0.6,0.76
2023091012,2240,0.7,0.93
2023091012,2240,0.8,1.24
2023091012,2240,0.9,1.47
2023091012,2240,1.0,1.74
2023091012,2240,1.1,2.14
2023091012,2240,1.2,2.55
2023091012,2240,1.3,2.89
2023091012,2240,1.4,3.22
2023091012,2240,1.5,3.6
2023091012,2240,1.6,3.8
2023091012,2240,1.7,4.03
2023091012,2240,1.8,4.19
2023091012,2240,1.9,4.25
2023091012,2240,2.0,4.29
2023091012,2240,2.1,4.23
2023091012,2240,2.2,4.07
2023091012,2240,2.3,3.75
2023091012,2240,2.4,3.41
2023091012,2240,2.5,3.01
2023091012,2240,2.6,2.57
2023091012,2240,2.7,1.96
2023091012,2240,2.8,1.43
2023091012,2240,2.9,0.87
2023091012,2240,3.0,0.47
2023091012,2240,3.1,0.63
2023091012,2240,3.2,0.99
2023091012,2240,3.3,1.37
2023091012,2240,3.4,1.6
2023091012,2240,3.5,1.79
2023091012,2240,3.6,1.9
2023091012,2240,3.7,1.94
2023091012,2240,3.8,1.85
2023091012,2240,3.9,1.75
2023091012,2240,4.0,1.67
2023091012,2263,0.0,0.3
2023091012,2263,0.1,0.52
2023091012,2263,0.2,0.77
2023091012,2263,0.3,1.0
2023091012,2263,0.4,1.27
2023091012,2263,0.5,1.5
2023091012,2263,0.6,1.7
2023091012,2263,0.7,1.9
2023091012,2263,0.8,2.08
2023091012,2263,0.9,2.2
2023091012,2263,1.0,2.32
2023091012,2263,1.1,2.46
2023091012,2263,1.2,2.5
2023091012,2263,1.3,2.52
2023091012,2263,1.4,2.47
2023091012,2263,1.5,2.3
2023091012,2263,1.6,2.0
2023091012,2263,1.7,1.7
2023091012,2263,1.8,1.32
2023091012,2263,1.9,0.98
2023091012,2263,2.0,0.65
2023091012,2263,2.1,0.37
2023091012,2263,2.2,0.43
2023091012,2263,2.3,0.65
2023091012,2263,2.4,0.83
2023091012,2263,2.5,0.97
2023091012,2263,2.6,0.97
2023091012,2263,2.7,0.95
2023091012,2310,0.0,0.05
2023091012,2310,0.1,0.16
2023091012,2310,0.2,0.39
2023091012,2310,0.3,0.66
2023091012,2310,0.4,0.89
2023091012,2310,0.5,1.16
2023091012,2310,0.6,1.38
2023091012,2310,0.7,1.65
2023091012,2310,0.8,1.87
2023091012,2310,0.9,2.09
2023091012,2310,1.0,2.28
2023091012,2310,1.1,2.39
2023091012,2310,1.2,2.46
2023091012,2310,1.3,2.39
2023091012,2310,1.4,2.29
2023091012,2310,1.5,2.07
2023091012,2310,1.6,1.87
2023091012,2310,1.7,1.66
2023091012,2310,1.8,1.4
2023091012,2310,1.9,1.04
2023091012,2310,2.0,0.76
2023091012,2310,2.1,0.44
2023091012,2310,2.2,0.26
2023091012,2310,2.3,0.27
2023091012,2310,2.4,0.38
2023091012,2335,0.0,0.27
2023091012,2335,0.1,0.46
2023091012,2335,0.2,0.73
2023091012,2335,0.3,0.99
2023091012,2335,0.4,1.26
2023091012,2335,0.5,1.52
2023091012,2335,0.6,1.74
2023091012,2335,0.7,2.0
2023091012,2335,0.8,2.26
2023091012,2335,0.9,2.56
2023091012,2335,1.0,2.78
2023091012,2335,1.1,2.95
2023091012,2335,1.2,3.17
2023091012,2335,1.3,3.23
2023091012,2335,1.4,3.27
2023091012,2335,1.5,3.29
2023091012,2335,1.6,3.25
2023091012,2335,1.7,3.08
2023091012,2335,1.8,2.79
2023091012,2335,1.9,2.48
2023091012,2335,2.0,2.07
2023091012,2335,2.1,1.69
2023091012,2335,2.2,1.31
2023091012,2335,2.3,0.86
2023091012,2335,2.4,0.41
2023091012,2335,2.5,0.1
2023091012,2335,2.6,0.22
2023091012,2335,2.7,0.43
2023091012,2335,2.8,0.47
2023091012,2543,0.0,0.55
2023091012,2543,0.1,0.75
2023091012,2543,0.2,1.09
2023091012,2543,0.3,1.39
2023091012,2543,0.4,1.81
2023091012,2543,0.5,2.16
2023091012,2543,0.6,2.56
2023091012,2543,0.7,2.87
2023091012,2543,0.8,3.31
2023091012,2543,0.9,3.72
2023091012,2543,1.0,4.09
2023091012,2543,1.1,4.35
2023091012,2543,1.2,4.56
2023091012,2543,1.3,4.71
2023091012,2543,1.4,4.86
2023091012,2543,1.5,4.97
2023091012,2543,1.6,5.06
2023091012,2543,1.7,5.12
2023091012,2543,1.8,5.15
2023091012,2543,1.9,5.14
2023091012,2543,2.0,5.21
2023091012,2543,2.1,5.21
2023091012,2602,0.0,0.1
2023091012,2602,0.1,0.26
2023091012,2602,0.2,0.49
2023091012,2602,0.3,0.69
2023091012,2602,0.4,0.97
2023091012,2602,0.5,1.19
2023091012,2602,0.6,1.51
2023091012,2602,0.7,1.63
2023091012,2602,0.8,1.72
2023091012,2602,0.9,1.77
2023091012,2602,1.0,1.73
2023091012,2602,1.1,1.65
2023091012,2602,1.2,1.49
2023091012,2602,1.3,1.28
2023091012,2602,1.4,1.11
2023091012,2602,1.5,0.93
2023091012,2602,1.6,0.64
2023091012,2602,1.7,0.37
2023091012,2602,1.8,0.18
2023091012,2602,1.9,0.01
2023091012,2602,2.0,0.09
2023091012,2602,2.1,0.1
2023091012,2656,0.0,0.06
2023091012,2656,0.1,0.13
2023091012,2656,0.2,0.38
2023091012,2656,0.3,0.54
2023091012,2656,0.4,0.81
2023091012,2656,0.5,1.0
2023091012,2656,0.6,1.25
2023091012,2656,0.7,1.5
2023091012,2656,0.8,1.77
2023091012,2656,0.9,1.96
2023091012,2656,1.0,2.16
2023091012,2656,1.1,2.29
2023091012,2656,1.2,2.33
2023091012,2656,1.3,2.32
2023091012,2656,1.4,2.22
2023091012,2656,1.5,2.05
2023091012,2656,1.6,1.73
2023091012,2656,1.7,1.45
2023091012,2656,1.8,1.11
2023091012,2656,1.9,0.75
2023091012,2656,2.0,0.47
2023091012,2656,2.1,0.21
2023091012,2656,2.2,0.17
2023091012,2656,2.3,0.38
2023091012,2656,2.4,0.61
2023091012,2656,2.5,0.74
2023091012,2656,2.6,0.8
2023091012,2656,2.7,0.89
2023091012,2656,2.8,0.88
2023091012,2725,0.0,0.39
2023091012,2725,0.1,0.63
2023091012,2725,0.2,0.9
2023091012,2725,0.3,1.17
2023091012,2725,0.4,1.41
2023091012,2725,0.5,1.66
2023091012,2725,0.6,1.98
2023091012,2725,0.7,2.14
2023091012,2725,0.8,2.23
2023091012,2725,0.9,2.27
2023091012,2725,1.0,2.3
2023091012,2725,1.1,2.26
2023091012,2725,1.2,2.14
2023091012,2725,1.3,1.98
2023091012,2725,1.4,1.8
2023091012,2725,1.5,1.46
2023091012,2725,1.6,1.08
2023091012,2725,1.7,0.64
2023091012,2725,1.8,0.32
2023091012,2725,1.9,0.25
2023091012,2725,2.0,0.44
2023091012,2725,2.1,0.64
2023091012,2725,2.2,0.8
2023091012,2725,2.3,0.94
2023091012,2725,2.4,1.03
2023091012,2725,2.5,1.01
2023091012,2725,2.6,1.01
2023091012,2725,2.7,1.02
2023091012,2725,2.8,0.99
2023091012,3068,0.0,0.11
2023091012,3068,0.1,0.29
2023091012,3068,0.2,0.57
2023091012,3068,0.3,0.84
2023091012,3068,0.4,1.08
2023091012,3068,0.5,1.27
2023091012,3068,0.6,1.52
2023091012,3068,0.7,1.79
2023091012,3068,0.8,2.0
2023091012,3068,0.9,2.31
2023091012,3068,1.0,2.52
2023091012,3068,1.1,2.64
2023091012,3068,1.2,2.72
2023091012,3068,1.3,2.7
2023091012,3068,1.4,2.55
2023091012,3068,1.5,2.33
2023091012,3068,1.6,1.98
2023091012,3068,1.7,1.59
2023091012,3068,1.8,1.08
2023091012,3068,1.9,0.58
2023091012,3068,2.0,0.43
2023091012,3068,2.1,0.82
2023091012,3068,2.2,1.31
2023091012,3068,2.3,1.72
2023091012,3068,2.4,2.04
2023091012,3068,2.5,2.34
2023091012,3068,2.6,2.46
2023091012,3068,2.7,2.5
2023091012,3068,2.8,2.48
2023091012,3068,2.9,2.36
2023091012,3068,3.0,1.97
2023091012,3068,3.1,1.68
2023091012,3093,0.0,0.05
2023091012,3093,0.1,0.08
2023091012,3093,0.2,0.15
2023091012,3093,0.3,0.35
2023091012,3093,0.4,0.5
2023091012,3093,0.5,0.62
2023091012,3093,0.6,0.77
2023091012,3093,0.7,0.89
2023091012,3093,0.8,1.01
2023091012,3093,0.9,1.17
2023091012,3093,1.0,1.4
2023091012,3093,1.1,1.59
2023091012,3093,1.2,1.78
2023091012,3093,1.3,2.03
2023091012,3093,1.4,2.18
2023091012,3093,1.5,2.35
2023091012,3093,1.6,2.49
2023091012,3093,1.7,2.58
2023091012,3093,1.8,2.57
2023091012,3093,1.9,2.55
2023091012,3093,2.0,2.51
2023091012,3093,2.1,2.35
2023091012,3093,2.2,2.18
2023091012,3093,2.3,2.01
2023091012,3093,2.4,1.85
2023091012,3093,2.5,1.74
2023091012,3093,2.6,1.73
2023091012,3093,2.7,1.76
2023091012,3093,2.8,1.81
2023091012,3093,2.9,1.87
2023091012,3093,3.0,1.93
2023091012,3093,3.1,1.97
2023091012,3093,3.2,1.96
2023091012,3093,3.3,1.88
2023091012,3093,3.4,1.79
2023091012,3093,3.5,1.63
2023091012,3140,0.0,0.02
2023091012,3140,0.1,0.08
2023091012,3140,0.2,0.36
2023091012,3140,0.3,0.95
2023091012,3140,0.4,1.63
2023091012,3140,0.5,2.29
2023091012,3140,0.6,2.95
2023091012,3140,0.7,3.48
2023091012,3140,0.8,3.91
2023091012,3140,0.9,4.26
2023091012,3140,1.0,4.54
2023091012,3140,1.1,4.75
2023091012,3140,1.2,4.92
2023091012,3140,1.3,5.02
2023091012,3140,1.4,5.07
2023091012,3140,1.5,5.08
2023091012,3140,1.6,5.09
2023091012,3140,1.7,5.06
2023091012,3140,1.8,5.03
2023091012,3140,1.9,5.07
2023091012,3140,2.0,5.1
2023091012,3140,2.1,5.17
2023091012,3140,2.2,5.19
2023091012,3140,2.3,5.2
2023091012,3140,2.4,5.26
2023091012,3140,2.5,5.3
2023091012,3140,2.6,5.3
2023091012,3140,2.7,5.32
2023091012,3140,2.8,5.24
2023091012,3140,2.9,5.16
2023091012,3140,3.0,5.06
2023091012,3140,3.1,4.91
2023091012,3140,3.2,4.73
2023091012,3197,0.0,0.26
2023091012,3197,0.1,0.48
2023091012,3197,0.2,0.83
2023091012,3197,0.3,1.1
2023091012,3197,0.4,1.28
2023091012,3197,0.5,1.51
2023091012,3197,0.6,1.79
2023091012,3197,0.7,1.97
2023091012,3197,0.8,2.18
2023091012,3197,0.9,2.42
2023091012,3197,1.0,2.6
2023091012,3197,1.1,2.72
2023091012,3197,1.2,2.78
2023091012,3197,1.3,2.73
2023091012,3197,1.4,2.67
2023091012,3197,1.5,2.54
2023091012,3197,1.6,2.39
2023091012,3197,1.7,2.02
2023091012,3197,1.8,1.76
2023091012,3197,1.9,1.46
2023091012,3197,2.0,1.13
2023091012,3197,2.1,0.91
2023091012,3197,2.2,0.79
2023091012,3298,0.0,0.17
2023091012,3298,0.1,0.42
2023091012,3298,0.2,0.77
2023091012,3298,0.3,1.11
2023091012,3298,0.4,1.42
2023091012,3298,0.5,1.94
2023091012,3298,0.6,2.29
2023091012,3298,0.7,2.68
2023091012,3298,0.8,3.0
2023091012,3298,0.9,3.32
2023091012,3298,1.0,3.59
2023091012,3298,1.1,3.84
2023091012,3298,1.2,4.05
2023091012,3298,1.3,4.24
2023091012,3298,1.4,4.34
2023091012,3298,1.5,4.49
2023091012,3298,1.6,4.6
2023091012,3298,1.7,4.79
2023091012,3298,1.8,4.94
2023091012,3298,1.9,5.12
2023091012,3298,2.0,5.31
2023091012,3298,2.1,5.44
2023091012,3298,2.2,5.59
2023091012,3298,2.3,5.74
2023091012,3298,2.4,5.87
2023091012,3298,2.5,5.94
2023091012,3298,2.6,6.03
2023091012,3298,2.7,6.06
2023091012,3298,2.8,6.09
2023091012,3298,2.9,6.12
2023091012,3298,3.0,6.27
2023091012,3298,3.1,6.36
2023091012,3298,3.2,6.44
2023091012,3298,3.3,6.51
2023091012,3298,3.4,6.6
2023091012,3298,3.5,6.69
2023091012,3298,3.6,6.72
2023091012,3298,3.7,6.76
2023091012,3298,3.8,6.73
2023091012,3298,3.9,6.65
2023091012,3298,4.0,6.61
2023091012,3298,4.1,6.58
2023091012,3298,4.2,6.56
2023091012,3516,0.0,0.37
2023091012,3516,0.1,0.55
2023091012,3516,0.2,0.8
2023091012,3516,0.3,1.01
2023091012,3516,0.4,1.21
2023091012,3516,0.5,1.44
2023091012,3516,0.6,1.59
2023091012,3516,0.7,1.76
2023091012,3516,0.8,1.92
2023091012,3516,0.9,2.09
2023091012,3516,1.0,2.2
2023091012,3516,1.1,2.24
2023091012,3516,1.2,2.26
2023091012,3516,1.3,2.11
2023091012,3516,1.4,1.94
2023091012,3516,1.5,1.74
2023091012,3516,1.6,1.4
2023091012,3516,1.7,1.08
2023091012,3516,1.8,0.84
2023091012,3516,1.9,0.58
2023091012,3516,2.0,0.48
2023091012,3516,2.1,0.45
2023091012,3516,2.2,0.44
2023091012,3516,2.3,0.42
2023091012,3541,0.0,0.46
2023091012,3541,0.1,0.7
2023091012,3541,0.2,0.98
2023091012,3541,0.3,1.2
2023091012,3541,0.4,1.4
2023091012,3541,0.5,1.69
2023091012,3541,0.6,1.97
2023091012,3541,0.7,2.22
2023091012,3541,0.8,2.46
2023091012,3541,0.9,2.7
2023091012,3541,1.0,2.91
2023091012,3541,1.1,3.04
2023091012,3541,1.2,3.13
2023091012,3541,1.3,3.17
2023091012,3541,1.4,3.15
2023091012,3541,1.5,3.08
2023091012,3541,1.6,2.96
2023091012,3541,1.7,2.79
2023091012,3541,1.8,2.61
2023091012,3541,1.9,2.46
2023091012,3541,2.0,2.37
2023091012,3541,2.1,2.22
2023091012,3541,2.2,2.13
2023091012,3541,2.3,2.05
2023091012,3541,2.4,2.01
2023091012,3541,2.5,2.03
2023091012,3541,2.6,2.02
2023091012,3541,2.7,1.92
2023091012,3541,2.8,1.8
2023091012,3618,0.0,0.15
2023091012,3618,0.1,0.24
2023091012,3618,0.2,0.49
2023091012,3618,0.3,0.81
2023091012,3618,0.4,1.17
2023091012,3618,0.5,1.54
2023091012,3618,0.6,1.88
2023091012,3618,0.7,2.27
2023091012,3618,0.8,2.74
2023091012,3618,0.9,3.21
2023091012,3618,1.0,3.6
2023091012,3618,1.1,3.93
2023091012,3618,1.2,4.26
2023091012,3618,1.3,4.56
2023091012,3618,1.4,4.77
2023091012,3618,1.5,4.96
2023091012,3618,1.6,5.18
2023091012,3618,1.7,5.26
2023091012,3618,1.8,5.3
2023091012,3618,1.9,5.33
2023091012,3618,2.0,5.36
2023091012,3618,2.1,5.41
2023091012,3618,2.2,5.44
2023091012,3618,2.3,5.42
2023091012,3618,2.4,5.29
2023091012,3618,2.5,5.09
2023091012,3618,2.6,4.82
2023091012,3618,2.7,4.44
2023091012,3618,2.8,3.88
2023091012,3618,2.9,3.39
2023091012,3618,3.0,3.0
2023091012,3618,3.1,2.57
2023091012,3618,3.2,2.31
2023091012,3618,3.3,2.2
2023091012,3618,3.4,2.2
2023091012,3618,3.5,2.39
2023091012,3618,3.6,2.52
2023091012,3618,3.7,2.62
2023091012,3618,3.8,2.64
2023091012,3663,0.0,0.08
2023091012,3663,0.1,0.16
2023091012,3663,0.2,0.3
2023091012,3663,0.3,0.53
2023091012,3663,0.4,0.75
2023091012,3663,0.5,0.93
2023091012,3663,0.6,1.13
2023091012,3663,0.7,1.39
2023091012,3663,0.8,1.64
2023091012,3663,0.9,1.86
2023091012,3663,1.0,2.06
2023091012,3663,1.1,2.2
2023091012,3663,1.2,2.31
2023091012,3663,1.3,2.43
2023091012,3663,1.4,2.44
2023091012,3663,1.5,2.34
2023091012,3663,1.6,2.27
2023091012,3663,1.7,2.1
2023091012,3663,1.8,1.76
2023091012,3663,1.9,1.49
2023091012,3663,2.0,1.2
2023091012,3663,2.1,0.94
2023091012,3663,2.2,0.72
2023091012,3663,2.3,0.61
2023091709,386,0.0,0.01
2023091709,386,0.1,0.01
2023091709,386,0.2,0.01
2023091709,386,0.3,0.0
2023091709,386,0.4,0.03
2023091709,386,0.5,0.21
2023091709,386,0.6,0.54
2023091709,386,0.7,0.89
2023091709,386,0.8,1.23
2023091709,386,0.9,1.51
2023091709,386,1.0,1.68
2023091709,386,1.1,1.82
2023091709,386,1.2,1.89
2023091709,386,1.3,1.89
2023091709,386,1.4,1.8
2023091709,386,1.5,1.58
2023091709,438,0.0,0.09
2023091709,438,0.1,0.07
2023091709,438,0.2,0.05
2023091709,438,0.3,0.01
2023091709,438,0.4,0.16
2023091709,438,0.5,0.45
2023091709,438,0.6,0.77
2023091709,438,0.7,1.18
2023091709,438,0.8,1.58
2023091709,438,0.9,1.95
2023091709,438,1.0,2.23
2023091709,438,1.1,2.46
2023091709,438,1.2,2.62
2023091709,438,1.3,2.69
2023091709,438,1.4,2.74
2023091709,438,1.5,2.57
2023091709,438,1.6,2.34
2023091709,438,1.7,2.08
2023091709,438,1.8,1.73
2023091709,438,1.9,1.31
2023091709,438,2.0,0.96
2023091709,438,2.1,0.73
2023091709,438,2.2,0.58
2023091709,468,0.0,0.0
2023091709,468,0.1,0.0
2023091709,468,0.2,0.0
2023091709,468,0.3,0.0
2023091709,468,0.4,0.0
2023091709,468,0.5,0.0
2023091709,468,0.6,0.02
2023091709,468,0.7,0.15
2023091709,468,0.8,0.43
2023091709,468,0.9,0.72
2023091709,468,1.0,1.06
2023091709,468,1.1,1.47
2023091709,468,1.2,1.84
2023091709,468,1.3,2.18
2023091709,468,1.4,2.51
2023091709,468,1.5,2.82
2023091709,468,1.6,3.11
2023091709,468,1.7,3.4
2023091709,468,1.8,3.69
2023091709,468,1.9,3.88
2023091709,468,2.0,3.96
2023091709,468,2.1,4.0
2023091709,468,2.2,3.83
2023091709,468,2.3,3.53
2023091709,468,2.4,3.21
2023091709,468,2.5,2.77
2023091709,468,2.6,2.14
2023091709,468,2.7,1.53
